scenario,p,severity,log_return,S_T,pnl_$
Mild tariffs / tighter language,0.3,1,-0.0349725164569209,386.6293925595257,-577.0
Aggressive tariffs / restrictions,0.2,2,0.0510869501075111,421.3762157709885,-577.0
Mild tariffs / tighter language,0.3,1,0.1130323571029883,448.3039516165947,-577.0
No new measures,0.45,0,0.1185208378680865,450.7712238264394,-577.0
No new measures,0.45,0,-0.139017935343384,348.4243638952301,2923.0
No new measures,0.45,0,0.1269267055191367,454.57631722539065,-577.0
No new measures,0.45,0,0.0612736220650689,425.6905742211504,-577.0
No new measures,0.45,0,0.2150531661081394,496.4547169518131,-577.0
Mild tariffs / tighter language,0.3,1,0.0609004179312494,425.5317343808092,-577.0
No new measures,0.45,0,0.0264171999900998,411.1081459350766,-577.0
No new measures,0.45,0,0.0813509701119776,434.32368704691095,-577.0
Aggressive tariffs / restrictions,0.2,2,0.2881578521190673,534.1074098679748,-577.0
No new measures,0.45,0,0.1128714802234165,448.23183567680815,-577.0
Mild tariffs / tighter language,0.3,1,0.0952837475089608,440.4173747172955,-577.0
Mild tariffs / tighter language,0.3,1,-0.2052268114612913,326.1026787376253,2922.9999999999995
Aggressive + retaliation,0.05,3,-0.4163917854590581,264.02593137571404,2923.0
No new measures,0.45,0,-0.173892281732137,336.4827305473239,2923.0
No new measures,0.45,0,0.1640675075985528,471.7770943426801,-577.0
Mild tariffs / tighter language,0.3,1,0.0356011990347688,414.90115358358014,-577.0
Mild tariffs / tighter language,0.3,1,0.089880643489797,438.04417093680735,-577.0
Aggressive tariffs / restrictions,0.2,2,0.226796245539902,502.3189890436801,-577.0
No new measures,0.45,0,0.0308135618785737,412.91950489716623,-577.0
No new measures,0.45,0,-0.0919186538019312,365.2275028477012,1400.2497152298797
No new measures,0.45,0,0.0365827391144411,415.30859562255887,-577.0
Mild tariffs / tighter language,0.3,1,0.0354421252475903,414.8351589349234,-577.0
No new measures,0.45,0,0.1705430484179498,474.8420189870527,-577.0
No new measures,0.45,0,0.0078822199640415,403.558447553468,-577.0
Mild tariffs / tighter language,0.3,1,0.0179297855191859,407.6336662401134,-577.0
No new measures,0.45,0,0.0558679777399517,423.3956507427202,-577.0
No new measures,0.45,0,-0.1703923384489492,337.66246431637995,2923.0
No new measures,0.45,0,-0.0472678849119087,381.9047468732144,-267.47468732143784
Aggressive tariffs / restrictions,0.2,2,0.1256706965191582,454.0057236900983,-577.0
Mild tariffs / tighter language,0.3,1,0.0177570527047492,407.56326061054096,-577.0
Mild tariffs / tighter language,0.3,1,-0.0781174496444977,370.3030257801594,892.6974219840627
Mild tariffs / tighter language,0.3,1,0.1459832989343658,463.3220606480132,-577.0
Aggressive + retaliation,0.05,3,-0.2196934411939045,321.41903200488684,2922.9999999999995
No new measures,0.45,0,0.1207490641820693,451.7767639984496,-577.0
No new measures,0.45,0,0.158450185622898,469.1343998848737,-577.0
Aggressive tariffs / restrictions,0.2,2,0.0496904086267681,420.7881571263865,-577.0
Mild tariffs / tighter language,0.3,1,-0.0031489760480781,399.1311791440686,-577.0
Aggressive + retaliation,0.05,3,0.2449142467338414,511.5029513797764,-577.0
Mild tariffs / tighter language,0.3,1,-0.2891296110904596,299.85814043369595,2923.0
Mild tariffs / tighter language,0.3,1,-0.0440674152847123,383.1289794306377,-389.8979430637685
Mild tariffs / tighter language,0.3,1,-0.0638522473266422,375.623330753824,360.6669246175993
No new measures,0.45,0,0.0673535532808759,428.28662754741765,-577.0
Aggressive tariffs / restrictions,0.2,2,-0.1178924811421516,355.86328548151005,2336.6714518489953
Mild tariffs / tighter language,0.3,1,-0.0072309159771214,397.5052703356427,-577.0
No new measures,0.45,0,0.1074231305728702,445.79635261784586,-577.0
No new measures,0.45,0,0.0016480015357373,401.0504020177087,-577.0
No new measures,0.45,0,0.0468753779214293,419.6052912266718,-577.0
No new measures,0.45,0,-0.0693071088127909,373.57993579867,565.0064201329978
No new measures,0.45,0,-0.0080585724087242,397.17640865306976,-577.0
No new measures,0.45,0,0.0416367129287778,417.41286737782417,-577.0
Aggressive tariffs / restrictions,0.2,2,-0.0805465409569312,369.4046175168763,982.5382483123672
Mild tariffs / tighter language,0.3,1,-0.0487919542848675,381.32314086165104,-209.31408616510407
No new measures,0.45,0,-0.1233421283784822,353.9292308555639,2530.07691444361
No new measures,0.45,0,0.3020023349174826,541.5532738558489,-577.0
Aggressive tariffs / restrictions,0.2,2,0.1532430789374946,466.6979160357748,-577.0
Mild tariffs / tighter language,0.3,1,0.0205545572936327,408.7050169920993,-577.0
No new measures,0.45,0,-0.0310315150405592,388.15610595702987,-577.0
Aggressive + retaliation,0.05,3,-0.0182537515608623,393.147695633216,-577.0
No new measures,0.45,0,0.0672774422981332,428.2540314717749,-577.0
No new measures,0.45,0,-0.0897066228014027,366.0362916093637,1319.3708390636327
No new measures,0.45,0,-0.2802538290446453,302.5314622937074,2922.999999999999
Aggressive + retaliation,0.05,3,-0.0630132798021223,375.938598761096,329.1401238904011
Aggressive tariffs / restrictions,0.2,2,-0.0202721170709668,392.354980147884,-577.0
Mild tariffs / tighter language,0.3,1,0.0601752026284928,425.2232441296737,-577.0
Mild tariffs / tighter language,0.3,1,-0.0673947681701762,374.2950314284532,493.4968571546772
No new measures,0.45,0,0.2287176053845914,503.28505235888906,-577.0
No new measures,0.45,0,0.0507349701427785,421.2279258844878,-577.0
No new measures,0.45,0,-0.1889652909404258,331.4489556231807,2923.0000000000005
Aggressive tariffs / restrictions,0.2,2,0.3680558782939263,578.5326516638017,-577.0
Mild tariffs / tighter language,0.3,1,0.041392349169442,417.3108792619638,-577.0
No new measures,0.45,0,-0.0656056370975486,374.9652937142612,426.4706285738821
Aggressive + retaliation,0.05,3,-0.3395633620542144,285.1101927115544,2923.000000000001
No new measures,0.45,0,0.2669871889811684,522.9188542715816,-577.0
No new measures,0.45,0,0.0965138241380995,440.95945516889793,-577.0
No new measures,0.45,0,-0.2326385118805874,317.2850549571443,2922.9999999999995
Aggressive + retaliation,0.05,3,0.1155717924096971,449.4438372197721,-577.0
No new measures,0.45,0,-0.0103485076245994,396.2679409710344,-577.0
No new measures,0.45,0,0.0250223733525666,410.5351210702958,-577.0
No new measures,0.45,0,0.1011281812030251,442.9989012938143,-577.0
Aggressive + retaliation,0.05,3,-0.0535650306558328,379.50739318669815,-27.739318669815248
No new measures,0.45,0,0.0437052924738077,418.2772127725032,-577.0
Mild tariffs / tighter language,0.3,1,0.1203808637944541,451.61045023910407,-577.0
Aggressive tariffs / restrictions,0.2,2,-0.2958095591388109,297.86177885296223,2923.0
Mild tariffs / tighter language,0.3,1,-0.0112835376714263,395.897591710458,-577.0
No new measures,0.45,0,-0.1417191071057765,347.4844798078004,2923.0
No new measures,0.45,0,-0.0234349099061294,391.1160029747122,-577.0
No new measures,0.45,0,-0.0528162899482434,379.79165222568525,-56.16522256852545
Aggressive tariffs / restrictions,0.2,2,-0.0313147080485486,388.0461984250713,-577.0
Aggressive tariffs / restrictions,0.2,2,-0.0918598842359773,365.24896774025297,1398.1032259747035
No new measures,0.45,0,0.1251263186306773,453.7586402723541,-577.0
No new measures,0.45,0,-0.0136754916595168,394.9517545375524,-577.0
No new measures,0.45,0,-0.0149583050838395,394.4454299542925,-577.0
Mild tariffs / tighter language,0.3,1,0.1197415532411688,451.32182318328427,-577.0
No new measures,0.45,0,0.0166534831850225,407.1137343061565,-577.0
Aggressive + retaliation,0.05,3,-0.0537914718897589,379.4214667933073,-19.146679330727466
No new measures,0.45,0,-0.0479658015371409,381.6383021900188,-240.83021900188055
No new measures,0.45,0,0.2068112128168287,492.37977616671776,-577.0
Mild tariffs / tighter language,0.3,1,0.2053565401824055,491.6640454837152,-577.0
Aggressive tariffs / restrictions,0.2,2,0.1379850799324042,459.6310896122412,-577.0
No new measures,0.45,0,0.1653215876193521,472.36911171195374,-577.0
Aggressive tariffs / restrictions,0.2,2,0.1747538864874326,476.8457175019296,-577.0
No new measures,0.45,0,0.1703479643662129,474.7493939171844,-577.0
Mild tariffs / tighter language,0.3,1,-0.0868779436118658,367.07315663795225,1215.6843362047748
Mild tariffs / tighter language,0.3,1,0.0727985186499019,430.6249937867749,-577.0
Aggressive tariffs / restrictions,0.2,2,-0.2167101694939247,322.3793440305224,2923.0
Mild tariffs / tighter language,0.3,1,0.2972101223882272,538.9642440170526,-577.0
No new measures,0.45,0,-0.0878810209535323,366.7051384779907,1252.4861522009285
Aggressive tariffs / restrictions,0.2,2,-0.226039552129699,319.3857297756128,2923.0
No new measures,0.45,0,0.0825228447801843,434.8329583163319,-577.0
No new measures,0.45,0,0.1293925885747277,455.698632443856,-577.0
No new measures,0.45,0,-0.0656032275190319,374.966197223666,426.3802776334028
Mild tariffs / tighter language,0.3,1,0.0656933456362552,427.57617272872005,-577.0
Aggressive tariffs / restrictions,0.2,2,-0.1283590654616747,352.15803687187525,2707.1963128124744
Mild tariffs / tighter language,0.3,1,-0.0718846146561256,372.6182712116469,661.1728788353087
Mild tariffs / tighter language,0.3,1,0.0977032616369892,441.48426093031895,-577.0
No new measures,0.45,0,-0.0814240130025488,369.0806174627672,1014.9382537232821
Aggressive + retaliation,0.05,3,0.1711133362762407,475.1128928557852,-577.0
No new measures,0.45,0,-0.061935455871632,376.3440128224767,288.59871775232864
No new measures,0.45,0,-0.1124197865835127,357.81615540378453,2141.3844596215467
Aggressive tariffs / restrictions,0.2,2,0.0991104873647452,442.1059662779836,-577.0
Aggressive tariffs / restrictions,0.2,2,0.079777232388178,433.6407130282116,-577.0
No new measures,0.45,0,0.1572519009498959,468.5725800012172,-577.0
Mild tariffs / tighter language,0.3,1,0.0130131980417659,405.6344184269722,-577.0
Aggressive tariffs / restrictions,0.2,2,-0.2758070740657047,303.87974109097905,2923.0
No new measures,0.45,0,0.1472412766842941,463.9052762505731,-577.0
Aggressive + retaliation,0.05,3,-0.2872612909970294,300.4188950941315,2923.0
No new measures,0.45,0,0.009886667760766,404.3681706472422,-577.0
Mild tariffs / tighter language,0.3,1,-0.1286105489544039,352.0694860737688,2716.0513926231188
No new measures,0.45,0,0.0378218294951706,415.82351946113454,-577.0
No new measures,0.45,0,-0.028534072091468,389.126715203116,-577.0
No new measures,0.45,0,0.2933981924892541,536.9136609233611,-577.0
No new measures,0.45,0,-0.0021372756242297,399.5351846589956,-577.0
Aggressive tariffs / restrictions,0.2,2,0.0551985813351786,423.1123260551597,-577.0
Mild tariffs / tighter language,0.3,1,0.0128079401616494,405.55116731040977,-577.0
No new measures,0.45,0,-0.0121736231939275,395.54536577454087,-577.0
Mild tariffs / tighter language,0.3,1,-0.113077413349496,357.58092327863824,2164.907672136176
No new measures,0.45,0,0.0309193056610676,412.96317087614176,-577.0
Mild tariffs / tighter language,0.3,1,-0.1771888021483348,335.37533463583566,2922.9999999999995
Mild tariffs / tighter language,0.3,1,0.1465614339784022,463.5900008132856,-577.0
No new measures,0.45,0,-0.0966254555331389,363.5124886870215,1571.7511312978486
Mild tariffs / tighter language,0.3,1,-0.2671195559339889,306.5312024849176,2923.0
No new measures,0.45,0,0.073436871353312,430.899972172975,-577.0
Aggressive tariffs / restrictions,0.2,2,0.0319088797014296,413.3720307748724,-577.0
Mild tariffs / tighter language,0.3,1,0.2148262107395859,496.3420566734682,-577.0
No new measures,0.45,0,0.1979374850639665,488.0298606089648,-577.0
No new measures,0.45,0,0.025963717681957,410.9217579291874,-577.0
No new measures,0.45,0,0.130782660274113,456.3325266934203,-577.0
Aggressive tariffs / restrictions,0.2,2,-0.0054215239135866,398.2251643058144,-577.0
Aggressive tariffs / restrictions,0.2,2,0.1058938089009728,445.11510764865824,-577.0
Aggressive + retaliation,0.05,3,0.215382165645544,496.6180771952813,-577.0
Mild tariffs / tighter language,0.3,1,0.1080125535095392,446.0591926675296,-577.0
Aggressive tariffs / restrictions,0.2,2,0.0437599683666123,418.3000830777728,-577.0
No new measures,0.45,0,-0.1660054260386029,339.1470138852156,2923.0
Mild tariffs / tighter language,0.3,1,0.2274399978946655,502.6424621828459,-577.0
No new measures,0.45,0,-0.0577105161616029,377.9374072143132,129.25927856867747
Aggressive tariffs / restrictions,0.2,2,0.0185911903855126,407.9033663112811,-577.0
Aggressive + retaliation,0.05,3,0.0188744321180561,408.0189179312135,-577.0
Mild tariffs / tighter language,0.3,1,0.2494651361209625,513.8360495418715,-577.0
Aggressive tariffs / restrictions,0.2,2,0.2052408151600668,491.6071509431929,-577.0
Aggressive tariffs / restrictions,0.2,2,0.2675137856074457,523.194294092533,-577.0
No new measures,0.45,0,0.0550852105960323,423.0643602170256,-577.0
Mild tariffs / tighter language,0.3,1,0.179638633429148,479.1806863853824,-577.0
Mild tariffs / tighter language,0.3,1,-0.0205318463658551,392.253087298396,-577.0
Mild tariffs / tighter language,0.3,1,-0.0452775562374456,382.6656197842387,-343.5619784238686
Mild tariffs / tighter language,0.3,1,0.0493308637010136,420.6368920745946,-577.0
No new measures,0.45,0,-0.1539304251469512,343.26703897346584,2923.0
No new measures,0.45,0,0.0799554445146556,433.7179999483363,-577.0
Aggressive tariffs / restrictions,0.2,2,-0.0658184325565153,374.8855112914584,434.44887085416144
Mild tariffs / tighter language,0.3,1,0.1628702338916111,471.2125860349968,-577.0
Mild tariffs / tighter language,0.3,1,0.2788317388036163,529.1494189690212,-577.0
No new measures,0.45,0,0.0115723257188952,405.05037188954816,-577.0
No new measures,0.45,0,0.0765210494125033,432.23099591489256,-577.0
No new measures,0.45,0,0.0196875917071879,408.3508373603202,-577.0
No new measures,0.45,0,0.0270347778794508,411.3621156511068,-577.0
No new measures,0.45,0,-0.2353035655078183,316.4405990305428,2923.0000000000005
No new measures,0.45,0,-0.0726658321351109,372.3272889801887,690.2711019811288
No new measures,0.45,0,0.0992236120243751,442.1559821939025,-577.0
No new measures,0.45,0,-0.1075103543890193,359.5771487585381,1965.28512414619
Mild tariffs / tighter language,0.3,1,-0.0948630050567971,364.1537263546945,1507.6273645305473
Mild tariffs / tighter language,0.3,1,0.1393438961417336,460.2560683065458,-577.0
Mild tariffs / tighter language,0.3,1,0.0398426599746369,416.66467793642585,-577.0
Aggressive + retaliation,0.05,3,0.2118990893978399,494.8913275125425,-577.0
Mild tariffs / tighter language,0.3,1,0.0401377141995233,416.78763474858334,-577.0
Aggressive tariffs / restrictions,0.2,2,-0.0062764960029049,397.88483841037055,-577.0
No new measures,0.45,0,-0.0607871950114508,376.7764021227103,245.35978772897056
No new measures,0.45,0,-0.0022753658925346,399.4800165473261,-577.0
No new measures,0.45,0,0.0076241953643894,403.45433297924,-577.0
Aggressive + retaliation,0.05,3,-0.1134492061245506,357.4480019859852,2178.1998014014825
Aggressive tariffs / restrictions,0.2,2,0.1202372520951217,451.5455983517653,-577.0
No new measures,0.45,0,0.1216430087741392,452.1808079630002,-577.0
Aggressive tariffs / restrictions,0.2,2,-0.0277349493588048,389.4377994878284,-577.0
No new measures,0.45,0,0.0693491077826793,429.1421501922068,-577.0
Mild tariffs / tighter language,0.3,1,0.1185537721861678,450.7860699137783,-577.0
No new measures,0.45,0,-0.0263857361735582,389.9635887228538,-577.0
Mild tariffs / tighter language,0.3,1,-0.2973429503439007,297.4053902215186,2923.0
No new measures,0.45,0,-0.1395465112084394,348.24024385067054,2923.0
Mild tariffs / tighter language,0.3,1,0.0383653780024284,416.04960115203687,-577.0
No new measures,0.45,0,0.3732296842446089,581.5336238693388,-577.0
Mild tariffs / tighter language,0.3,1,-0.124797999611394,353.4143303752201,2581.5669624779885
No new measures,0.45,0,0.0487429876451762,420.3896823889892,-577.0
Mild tariffs / tighter language,0.3,1,0.1294513128638973,455.7253938078851,-577.0
No new measures,0.45,0,0.142877763452548,461.8854294583431,-577.0
No new measures,0.45,0,-0.2114982917031075,324.06393189363115,2923.0
Mild tariffs / tighter language,0.3,1,0.0750405712968986,431.5915608361684,-577.0
No new measures,0.45,0,0.0047496375138844,402.29624545129946,-577.0
